id	date	source	title	content	author	url	published	published_utc	collection_utc	network	location	ip2024
"dubuquetimes--2023-02-25--Wednesdays are possible - Entrepreneur"	2023-02-25	"dubuquetimes"	"Wednesdays are possible - Entrepreneur"	"The next time we write about any of these orgs, we’ll email you a link to the story. You may edit your settings or unsubscribe at any time."	"Press release submission"	"https://dubuquetimes.com/stories/639837957-wednesdays-are-possible-entrepreneur"	"Sat, 25 Feb 2023 21:00:12 -0600"	1677376812	1677414026	"Metric Media"	"Iowa"	"IP_Address_17"
"yorkconews--2022-01-12--No new teachers in Hanover sign pledge on Jan. 10 to teach Critical Race Theory"	2022-01-12	"yorkconews"	"No new teachers in Hanover sign pledge on Jan. 10 to teach Critical Race Theory"	"There were no new teachers in Hanover who signed the pledge on Jan. 10, according to an online pledge from the Zinn Education Project\n\nThe pledge was signed by no teachers on Jan. 9, the day before. It now has two pledges from Hanover teachers.\n\nThey’re one of the thousands of US teachers pledging to continue educating students about the controversial Critical Race Theory, which explains racism is embedded in US culture and politics.\n\nComments from Hanover teachers included, \"I want to live in a society that is not afraid to acknowledge its past — honestly and without judgement and with a willingness to be accountable while moving towards a more just and equitable society\" and \"I want to live in a society that is not afraid to acknowledge its past — honestly and without judgement and with a willingness to be accountable while moving towards a more just and equitable society\".\n\nThough the concept was first suggested in the late 70’s, it has recently exploded as a contentious issue between the American right and left in the last two years.\n\nMany who signed the pledge are defying state bans on the teachings. Arizona, Idaho, Iowa, New Hampshire, Oklahoma, South Carolina, Tennessee and Texas have passed legislation banning discussions about the US being inherently racist.\n\nOther states, such as Montana and South Dakota, have denounced the teachings without passing specific legislation.\n\nIn an interview with The Washington Free Beacon', Ashley Varner of the Freedom Foundation accused the Zinn Education Project of providing “left-leaning propaganda to teachers.”"	"York County News"	"https://yorkconews.com/stories/618159896-no-new-teachers-in-hanover-sign-pledge-on-jan-10-to-teach-critical-race-theory"	"Wed, 12 Jan 2022 02:18:37 -0600"	1641971917	1642038963	"Metric Media"	"Pennsylvania"	"IP_Address_17"
"dubuquetimes--2022-10-19--Nick Smith ranks 8,191st in Boys’ 14 bracket in week ending Oct. 8"	2022-10-19	"dubuquetimes"	"Nick Smith ranks 8,191st in Boys’ 14 bracket in week ending Oct. 8"	"Dubuque tennis player Nick Smith is ranked 8,191st in the junior Boys’ 14 category of the United States Tennis Association in the week ending Oct. 8.\n\nThey had 40 total points, split between 40 single points and any double points. USTA rankings are determined by adding 100 percent of singles points and 15 percent of doubles points plus any bonus points earned.\n\nThey were ranked 8,453rd the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"Dubuque Times"	"https://dubuquetimes.com/stories/633336490-nick-smith-ranks-8-191st-in-boys-14-bracket-in-week-ending-oct-8"	"Wed, 19 Oct 2022 15:05:18 -0500"	1666206318	1666264793	"Metric Media"	"Iowa"	"IP_Address_17"
"southdfwnews--2022-02-02--Justus Wilson ranks 7,083rd in Boys’ 16 bracket in week ending Jan. 15"	2022-02-02	"southdfwnews"	"Justus Wilson ranks 7,083rd in Boys’ 16 bracket in week ending Jan. 15"	"Red Oak tennis player Justus Wilson is ranked 7,083rd in the junior Boys’ 16 category of the United States Tennis Association in the week ending Jan. 15.\n\nThey had 54 total points, split between 54 single points and any double points. USTA rankings are determined by adding 100 percent of singles points and 15 percent of doubles points plus any bonus points earned.\n\nThey were ranked 7,033rd the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"South DFW News"	"https://southdfwnews.com/stories/619037602-justus-wilson-ranks-7-083rd-in-boys-16-bracket-in-week-ending-jan-15"	"Wed, 02 Feb 2022 01:55:41 -0600"	1643784941	1643859199	"Metric Media"	"Texas"	"IP_Address_24"
"westsbvtimes--2022-08-07--How many points did Ariana Ateia from Rancho Cucamonga win in Girls’ 14 singles USTA competitions by"	2022-08-07	"westsbvtimes"	"How many points did Ariana Ateia from Rancho Cucamonga win in Girls’ 14 singles USTA competitions by the week ending July 15?"	"Rancho Cucamonga tennis player Ariana Ateia won 24 points playing singles tournaments in the junior Girls’ 14 category of the United States Tennis Association by the week ending July 15.\n\nTheir 24 points playing singles are combined with 15 percent of their doubles points and any bonus points for a 22,469th ranking.\n\nThey were ranked 22,309th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” “he said.”"	"West SBV Times"	"https://westsbvtimes.com/stories/629302224-how-many-points-did-ariana-ateia-from-rancho-cucamonga-win-in-girls-14-singles-usta-competitions-by-the-week-ending-july-15"	"Sun, 07 Aug 2022 08:57:23 -0500"	1659877043	1659926486	"Metric Media"	"California"	"IP_Address_24"
"eastcentralreporter--2022-02-02--Edgar County Community Unit School District #6 Board of Education met Jan. 13"	2022-02-02	"eastcentralreporter"	"Edgar County Community Unit School District #6 Board of Education met Jan. 13"	"Here is the agenda provided by the board:\n\nII. Public Hearing for the Issuance of General Obligation School Bonds (Alternate Revenue Source) for the Purpose of Altering, Repairing, and Equipping Existing District Facilities and Improving Sites.\n\nIII. Opportunity for Public Comment Regarding the Proposed Bond Issuance.\n\nB. Payroll for December 17th of 2021 and January 5\n\nC. Bills for December payable in January.\n\nA. Consider Approval of Resolution Authorizing the Issuance of General Obligation Bonds (Alternate Revenue Source) for the Purpose of Altering, Repairing and Equipping Existing District Facilities and Improving Sites.\n\nB. Consider Approval of Board Policy Updates (second reading).\n\nC. Consider Purchase of Driver Education Vehicle (2019 Kia Sportage).\n\nA. Consider Approval of Release of Executive Session Minutes and Destruction of Verbatim Records.\n\nB. Consider Approval of District Reimbursement for EMT Class.\n\nA. To consider the appointment, employment, compensation, discipline, performance, dismissal of specific employees 5 ILCS 120/2 (c) (1).\n\nXI. Any action required as a result of the Executive Session"	"East Central Reporter Reports"	"https://eastcentralreporter.com/stories/618125742-edgar-county-community-unit-school-district-6-board-of-education-met-jan-13"	"Wed, 02 Feb 2022 22:00:03 -0600"	1643857203	1643890902	"LGIS"	"Illinois"	"IP_Address_2"
"scpanews--2021-08-09--Patent office takes 3,225 days to approve Gettysburg inventor’s patent in 2020"	2021-08-09	"scpanews"	"Patent office takes 3,225 days to approve Gettysburg inventor’s patent in 2020"	"The longest time between a patent being filed and granted in 2020 in Gettysburg was 3,225 days, according to the United States Patent and Trademark Office\n\nThe patent application was filed by Joseph E. Blaney for a multivalent vaccines for rabies virus and filoviruses. It was filed on Feb. 2, 2012 before being approved on Dec. 1, 2020.\n\nThe longest pendency of a patent awarded in 2020 in the United States was 15,938 days. James E. Hopson filed the patent application for a dual mode seeker on June 2, 1976 before being approved on Jan. 21, 2020.\n\nThough patents are required for inventions and products, the granting of a patent is not a guarantee for success. Dennis Crouch, co-director of the Center for Intellectual Property & Entrepreneurship said roughly 50 percent of patents expire prematurely due to costs.\n\nThere were three patents granted for Gettysburg inventors in 2020."	"South Central PA News"	"https://scpanews.com/stories/606297616-patent-office-takes-3-225-days-to-approve-gettysburg-inventor-s-patent-in-2020"	"Mon, 09 Aug 2021 06:28:07 -0500"	1628504887	1628822246	"Metric Media"	"Pennsylvania"	"IP_Address_17"
"ecwisconsinnews--2021-06-18--Census Bureau: nobody in Cascade identified as multi-racial in 2019"	2021-06-18	"ecwisconsinnews"	"Census Bureau: nobody in Cascade identified as multi-racial in 2019"	"Of the 629 citizens living in Cascade in 2019, everyone said they were only one race, according to U.S. Census Bureau data obtained in January.\n\nOf those who said they were one race, the majority identified as white.\n\nAn agency of the U.S. Federal Statistical System, the Census Bureau is responsible for compiling statistical facts about the American people, places and economy. Data for this story was compiled from the bureau’s American Community Survey. Information from the survey helps to determine how federal and state funds are distributed.\n\nStatistical data for 2020 will be released later this year."	"EC Wisconsin News"	"https://ecwisconsinnews.com/stories/603470511-census-bureau-nobody-in-cascade-identified-as-multi-racial-in-2019"	"Fri, 18 Jun 2021 02:16:04 -0500"	1623996964	1624024615	"Metric Media"	"Wisconsin"	"IP_Address_17"
"wcmichigannews--2021-09-07--At least 5 professional licenses set to expire in Rothbury during Q4"	2021-09-07	"wcmichigannews"	"At least 5 professional licenses set to expire in Rothbury during Q4"	"At least five professional licenses held by individuals and organizations from Rothbury are set to expire during the fourth quarter, according to Michigan's Department of Licensing and Regulatory Affairs (LARA)\n\nLARA is composed of several agencies, bureaus and commissions that influence business growth and job creation through regulation.\n\nThe licenses listed in the table below will expire during the fourth quarter if they are not renewed.\n\nProfessional licenses set to expire in Rothbury during Q4"	"West Central Michigan News"	"https://wcmichigannews.com/stories/606901331-at-least-5-professional-licenses-set-to-expire-in-rothbury-during-q4"	"Tue, 07 Sep 2021 14:00:39 -0500"	1631037639	1631107152	"Metric Media"	"Michigan"	"IP_Address_24"
"bigskytimes--2023-01-20--‘Mavericks’ documentary to be screened at film festivals in Bozeman and Polson"	2023-01-20	"bigskytimes"	"‘Mavericks’ documentary to be screened at film festivals in Bozeman and Polson"	"Bradley Wilson of Butte, Montana, performs a backflip during a mogul run at the 2019 FIS Freestyle Skiing World Championships in Deer Valley, Utah. The two-time Olympic athlete is among several local skiers featured in the film “Mavericks” that chronicles the history of the sport in Montana. Kelly Gorham photo.\n\n“Mavericks,” an award-winning documentary from Montana PBS about Montana’s freestyle skiing legacy, will be screened at two film festivals this winter in Bozeman and Polson.\n\nThe film will screen at the Bozeman International Film Festival scheduled for Friday, Jan. 27 and Saturday, Jan. 28. The screening will be followed by a Q&A with producers Scott Sterling and Kelly Gorham. More information, including a detailed schedule and ticket information, will be available at bozemanfilmcelebration.com/.\n\n“Mavericks” will also be screened at the Flathead Lake International Cinemafest in Polson on Friday, Feb. 24, and again on Sunday, Feb. 26. The Feb. 26 screening will be followed by a Q&A and discussion with Sterling, Gorham and Olympic gold medalist Eric Bergoust, who is featured in the documentary. “Mavericks” is nominated for the festival’s Best Montana Film and Best Documentary Feature awards.\n\nMore information, including details about the times of the screenings and ticket information, will be available at flicpolson.com.\n\nThe filmmakers call Montana freestyle skiers the mavericks of the sport, with multiple freestyle skiers from throughout the state getting their start on homemade jumps before going on to impressive careers. Freestyle skiing is a sport comprising aerials, moguls, half-pipe, slopestyle and more, with skiers often performing aerial flips and spins.\n\n“Mavericks” follows the careers of several Montana freestyle skiers, including Olympic gold medal winner Bergoust of Missoula, Bryon and Bradley Wilson of Butte, Darian Stevens of Missoula, Heather McPhie of Bozeman and Maggie Voisin of Whitefish.\n\nUsing archival footage and original cinematography, the film captures “the struggles, victories, unsurpassed work ethic and unbreakable spirit of some of the state’s most renowned athletes in a sport where mere seconds determine the outcome of a career,” according to Gorham, producer and writer. Sterling, director of production at Montana PBS, is the film’s producer, director and editor, and Aaron Pruitt, Montana PBS director and general manager, is the executive producer.\n\nOriginal source can be found here."	"Press release submission"	"https://bigskytimes.com/stories/638833892-mavericks-documentary-to-be-screened-at-film-festivals-in-bozeman-and-polson"	"Fri, 20 Jan 2023 05:46:40 -0600"	1674211600	1674259526	"Metric Media"	"Montana"	"IP_Address_24"
"nvbusinessdaily--2022-09-30--Sept. 29: Everi Holdings Inc. (EVRI:NYQ) shares fall"	2022-09-30	"nvbusinessdaily"	"Sept. 29: Everi Holdings Inc. (EVRI:NYQ) shares fall"	"Shares in Everi Holdings Inc. (EVRI:NYQ) in Las Vegas finished Sept. 29 at $16.09 USD on the stock exchange.\n\nThis is a 3.42 percent fall from the day before when it closed at $16.66.\n\nStocks in Everi Holdings Inc. have reached as high as $16.29 and as low as $15.88 USD.\n\nEveri Holdings Inc. employs 1,550 people and has reported $160,220,000 USD in income.\n\nDespite a tumultuous year with the COVID-19 pandemic, the US stock market overall remained strong in 2021.\n\nTony Despirito at investment firm BlackRock said “Overall, companies have beat analyst expectations on both earnings per share and revenue growth. But the latter has been particularly strong.”\n\nGeorge Sweeney, a qualified financial advisor writing for The Motley Fool, cautioned the market will have to cool eventually, though it may not be a full crash as some predict.\n\n“The market seems to flinch with any piece of news. My view is there could be a drop in the stock market...but only if there is some significant bad news or a global event.”\n\nNothing in this article is to be assumed as financial advice.\n\nIndividual companies can have several different types of shares across many stock markets. It is possible for different types of shares to see different results on the market."	"Nevada Business Daily"	"https://nvbusinessdaily.com/stories/632791408-sept-29-everi-holdings-inc-evri-nyq-shares-fall"	"Fri, 30 Sep 2022 07:56:20 -0500"	1664538980	1664625977	"Metro Business Network (Franklin Archer)"	"Nevada"	"IP_Address_27"
"kentcotimes--2022-02-19--How high did Warwick junior tennis player Christopher Lee rank in Boys’ 18 bracket in week ending Fe"	2022-02-19	"kentcotimes"	"How high did Warwick junior tennis player Christopher Lee rank in Boys’ 18 bracket in week ending Feb. 12?"	"Warwick tennis player Christopher Lee is ranked 2,120th in the junior Boys’ 18 category of the United States Tennis Association in the week ending Feb. 12.\n\nThey had 298 total points, split between 285 single points and 84 double points. USTA rankings are determined by adding 100 percent of singles points and 15 percent of doubles points plus any bonus points earned.\n\nThey were ranked 3,170th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"Kent County Times"	"https://kentcotimes.com/stories/620456192-how-high-did-warwick-junior-tennis-player-christopher-lee-rank-in-boys-18-bracket-in-week-ending-feb-12"	"Sat, 19 Feb 2022 01:38:03 -0600"	1645252683	1645317561	"Metric Media"	"Rhode Island"	"IP_Address_17"
"northbostonnews--2021-12-04--Number of teachers pledging to teach Critical Race Theory in Peabody stagnates at one"	2021-12-04	"northbostonnews"	"Number of teachers pledging to teach Critical Race Theory in Peabody stagnates at one"	"There were no new teachers in Peabody who signed the pledge on Dec. 3, according to an online pledge from the Zinn Education Project\n\nThe pledge was signed by no teachers on Dec. 2, the day before. It now has one pledge from Peabody teacher.\n\nThey’re one of the thousands of US teachers pledging to continue educating students about the controversial Critical Race Theory, which explains racism is embedded in US culture and politics.\n\nThe Peabody teacher wrote \"As an educator, I need to be honest and truthful about our history and pledge to help bring change for a equitable future.\" when pledging to teach Critical Race Theory.\n\nThough the concept was first suggested in the late 70’s, it has recently exploded as a contentious issue between the American right and left in the last two years.\n\nMany who signed the pledge are defying state bans on the teachings. Arizona, Idaho, Iowa, New Hampshire, Oklahoma, South Carolina, Tennessee and Texas have passed legislation banning discussions about the US being inherently racist.\n\nOther states, such as Montana and South Dakota, have denounced the teachings without passing specific legislation.\n\nIn an interview with The Washington Free Beacon', Ashley Varner of the Freedom Foundation accused the Zinn Education Project of providing “left-leaning propaganda to teachers.”"	"North Boston News"	"https://northbostonnews.com/stories/614026935-number-of-teachers-pledging-to-teach-critical-race-theory-in-peabody-stagnates-at-one"	"Sat, 04 Dec 2021 12:13:53 -0600"	1638638033	1638709422	"Metric Media"	"Massachusetts"	"IP_Address_24"
"conchovalleynews--2022-07-13--Andre Carrasco ranks 9,805th in Boys’ 16 bracket in May"	2022-07-13	"conchovalleynews"	"Andre Carrasco ranks 9,805th in Boys’ 16 bracket in May"	"San Angelo tennis player Andre Carrasco finished 9,805th in May in the junior Boys’ 16 category of the United States Tennis Association\n\nBy the end of the month they’d earned 30 points across singles and doubles tournaments.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"Concho Valley News"	"https://conchovalleynews.com/stories/627400756-andre-carrasco-ranks-9-805th-in-boys-16-bracket-in-may"	"Wed, 13 Jul 2022 13:38:17 -0500"	1657733897	1657797345	"Metric Media"	"Texas"	"IP_Address_24"
"baltimorecitywire--2022-11-04--Inflation Woes: Did PPP loans $25,000 or under to ZIP Code 21224 businesses contribute to inflation?"	2022-11-04	"baltimorecitywire"	"Inflation Woes: Did PPP loans $25,000 or under to ZIP Code 21224 businesses contribute to inflation?"	"There were 700 small businesses in ZIP Code 21224 which received Paycheck Protection Loans (PPP) of $25,000 or under. These 700 businesses received $10,388,248 in total since the COVID-19 pandemic began.\n\nLoans of $25,000 were provided to Beta Brothers, LLC, Eckceed Corporation, Felici Cafe Catering, LLC, Highland Chiropractic Center, Inc., Phoenix Contracting Services, Inc., Sangwon Jung and Ships Ahoy, Inc.\n\nThe average PPP loan to ZIP Code 21224 businesses was $11,886.\n\nLoans are one of the biggest drivers of inflation, which is currently decimating the U.S. economy. With more money available to residents through the PPP, the purchasing power of that money is diminished, meaning it takes more money to buy the same amount of goods as before.\n\nEconomist Mickey D. Levy argued the PPP and many other assistance programs offered during the COVID-19 pandemic sparked the inflation seen in recent months by boosting the economy beyond what it could reasonably handle.\n\nRoughly $800 billion was injected into the U.S. economy while interest rates were low, causing people to overextend themselves at the time to land in trouble in the future, he claimed.\n\nA 2022 study found that the PPP spent between $169,000 and $258,000 to protect one job. With the average salary of a small-business worker being around $58,000, the study found the program overspent by roughly 75 percent."	"Baltimore City Wire"	"https://baltimorecitywire.com/stories/633660670-inflation-woes-did-ppp-loans-25-000-or-under-to-zip-code-21224-businesses-contribute-to-inflation"	"Fri, 04 Nov 2022 09:59:06 -0500"	1667570346	1667603065	"Metric Media"	"Maryland"	"IP_Address_2"
"shelbyreporter--2022-03-01--How many junior tennis players ranked in the Boys’ 16 category by USTA are from Germantown in week e"	2022-03-01	"shelbyreporter"	"How many junior tennis players ranked in the Boys’ 16 category by USTA are from Germantown in week ending Feb. 18?"	"There are 12 junior tennis players from Germantown ranked in the Boys’ 16 category in the week ending Feb. 18 by the United States Tennis Association\n\nThere were 12 junior tennis players who ranked in Boys' 16 bracket the previous week.\n\nWiley Barron is the top ranked boy in the category with 710 points.\n\nPlayers earn points by winning matches in tournaments, with bonus points awarded based on the standing of their opponent.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"Shelby Reporter"	"https://shelbyreporter.com/stories/621033170-how-many-junior-tennis-players-ranked-in-the-boys-16-category-by-usta-are-from-germantown-in-week-ending-feb-18"	"Tue, 01 Mar 2022 04:40:01 -0600"	1646127601	1646184897	"Metric Media"	"Tennessee"	"IP_Address_24"
"houmathibodauxnews--2022-06-04--Houma-Thibodaux News area weekly mass times"	2022-06-04	"houmathibodauxnews"	"Houma-Thibodaux News area weekly mass times"	"The following parishes in the Houma-Thibodaux News coverage area hold weekly mass at these designated times.\n\nSunday: 7:00 AM, 9:00 AM, 11:00 AM, 1:00 PM\n\nSunday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nMonday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nTuesday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nWednesday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nThursday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nOur Lady of the Most Holy Rosary\n\nSunday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nSunday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nMonday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nTuesday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nWednesday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nThursday: 7:00 AM, 9:00 AM, 11:00 AM, 5:30 PM\n\nOur Lady of the Rosary\n\nSunday: 7:00 AM, 9:00 AM, 11:00 AM\n\nSunday: 7:00 AM, 9:00 AM, 11:00 AM\n\nSunday: 7:00 AM, 9:00 AM, 11:00 AM, 3:00 PM, 5:00 PM\n\nSunday: 7:30 AM, 9:30 AM, 11:30 AM, 6:00 PM\n\nSunday: 7:30 AM, 9:30 AM, 11:30 AM, 6:00 PM"	"Houma-Thibodaux News"	"https://houmathibodauxnews.com/stories/626578217-houma-thibodaux-news-area-weekly-mass-times"	"Sat, 04 Jun 2022 07:08:42 -0500"	1654340922	1654385694	"Metric Media"	"Louisiana"	"IP_Address_24"
"dupagepolicyjournal--2022-08-17--Illinois U.S. Rep Sean Casten: \"Yesterday, I met with @PrairieFoodCoop to discuss their ideas to hel"	2022-08-17	"dupagepolicyjournal"	"Illinois U.S. Rep Sean Casten: \"Yesterday, I met with @PrairieFoodCoop to discuss their ideas to help our community through their co-op...\""	"\"Yesterday, I met with @PrairieFoodCoop to discuss their ideas to help our community through their co-op store, which would support the growth of local businesses and create revenue for local agriculture.\"Read on Twitter\n\nHere are other recent tweets from Sean Casten:\n\nRead on Twitter \"The largest investment in climate action in United States history is now law.Today is a great day for our country, our planet, and our future. twitter.com/kylegriffin1/s\n\nRead on Twitter \"Illinois is well set up to benefit from the climate action in the Inflation Reduction Act.I'm proud to have secured energy storage technology and electric vehicle manufacturing provisions that will help our state for years to come. dailyherald.com/news/20220813/"	"DuPage Policy Journal"	"https://dupagepolicyjournal.com/stories/630461423-illinois-u-s-rep-sean-casten-yesterday-i-met-with-prairiefoodcoop-to-discuss-their-ideas-to-help-our-community-through-their-co-op"	"Wed, 17 Aug 2022 14:19:23 -0500"	1660760363	1660821546	"LGIS"	"Illinois"	"IP_Address_2"
"pascoreporter--2023-02-24--Florida U.S. Rep Gus M. Bilirakis: \"I want to remind you that Im hosting a Veteran Town Hall meeting"	2023-02-24	"pascoreporter"	"Florida U.S. Rep Gus M. Bilirakis: \"I want to remind you that Im hosting a Veteran Town Hall meeting in Inverness tonight at 6:00 pm....\""	"\"I want to remind you that Im hosting a Veteran Town Hall meeting in Inverness tonight at 6:00 pm. All local Veterans and their families are invited to attend.\"Read on Twitter\n\nHere are other recent tweets from Gus M. Bilirakis:\n\n\"My team was honored to participate in the ribbon cutting of Hope Services Life Skills & Training Center in Land O Lakes. This nonprofit helps foster independence for people living with disabilities by providing life skills, vocational training, and employment services.\" on Feb. 22 Read on Twitter\n\n\"Today, I will be holding a tele-townhall to speak directly to my constituents about the work Im doing in Washington and to hear input about the issues that matter most to their families. If you would like to participate, please call 1-833-946-1563 at noon today.\" on Feb. 22 Read on Twitter\n\n\"Protecting our pristine natural resources is not a partisan issue. Unfortunately, communities throughout the state of Florida have seen the devastation that harmful algae blooms and red tide can have on our eco-system and tourism-related industries. floridianpress.com/2023/02/donald \" on Feb. 21 Read on Twitter"	"Pasco Reporter"	"https://pascoreporter.com/stories/639859782-florida-u-s-rep-gus-m-bilirakis-i-want-to-remind-you-that-im-hosting-a-veteran-town-hall-meeting-in-inverness-tonight-at-6-00-pm"	"Fri, 24 Feb 2023 10:46:45 -0600"	1677253605	1677287702	"Metric Media"	"Florida"	"IP_Address_24"
"northguilfordnews--2022-10-12--Ethan Hu ranks 29,893rd in Boys’ 16 singles bracket by week ending Oct. 1"	2022-10-12	"northguilfordnews"	"Ethan Hu ranks 29,893rd in Boys’ 16 singles bracket by week ending Oct. 1"	"Summerfield tennis player Ethan Hu won 28 points playing singles tournaments in the junior Boys’ 16 category of the United States Tennis Association by the week ending Oct. 1.\n\nTheir 28 points playing singles are combined with 15 percent of their doubles points and any bonus points for a 29,893rd ranking.\n\nThey were ranked 29,893rd the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"North Guilford News"	"https://northguilfordnews.com/stories/632942578-ethan-hu-ranks-29-893rd-in-boys-16-singles-bracket-by-week-ending-oct-1"	"Wed, 12 Oct 2022 05:22:30 -0500"	1665566550	1665790973	"Metric Media"	"North Carolina"	"IP_Address_17"
"greenbayreporter--2022-02-24--25 PPP loans provided to small businesses in ZIP Code 54101 in 2021"	2022-02-24	"greenbayreporter"	"25 PPP loans provided to small businesses in ZIP Code 54101 in 2021"	"There were 25 PPP loans provided to small businesses in 2021 in ZIP Code 54101, according to the US Small Business Administration\n\nThe Paycheck Protection Program (PPP) provided loans to small businesses affected by the COVID-19 pandemic. Companies with less than 500 employees, sole-proprietorships, independent contractors and self-employed individuals could qualify for these loans, according to Harvard Business School.\n\nA report on the program analyzed by the Peter G. Peterson Foundation found the “distribution of loans across sectors didn’t mirror the distribution of job losses.” It showed restaurants and food service businesses did not receive many loans, despite suffering the highest level of job losses.\n\nA preliminary analysis from the National Bureau of Economic Research suggests the areas most affected by economic disruption did not receive the most loans.\n\nThe Paycheck Protection Program ended on May 31, 2021. Existing borrowers may be eligible for loan forgiveness at the discretion of the lender."	"Green Bay Reporter"	"https://greenbayreporter.com/stories/620898450-25-ppp-loans-provided-to-small-businesses-in-zip-code-54101-in-2021"	"Thu, 24 Feb 2022 07:28:10 -0600"	1645705690	1645749254	"Metric Media"	"Wisconsin"	"IP_Address_24"
"northaustinnews--2021-10-28--John Kevin Ellzey's campaign committee receives $150 from Johnny Zamrzla"	2021-10-28	"northaustinnews"	"John Kevin Ellzey's campaign committee receives $150 from Johnny Zamrzla"	""	"North Austin News"	"https://northaustinnews.com/stories/609967823-john-kevin-ellzey-s-campaign-committee-receives-150-from-johnny-zamrzla"	"Thu, 28 Oct 2021 14:06:58 -0500"	1635444418	1635509794	"Metric Media"	"Texas"	"IP_Address_24"
"tallahasseesun--2022-07-11--Tallahassee tennis player Daniel Duan ranks in Boys’ 14 singles bracket by week ending June 25"	2022-07-11	"tallahasseesun"	"Tallahassee tennis player Daniel Duan ranks in Boys’ 14 singles bracket by week ending June 25"	"Tallahassee tennis player Daniel Duan won 58 points playing singles tournaments in the junior Boys’ 14 category of the United States Tennis Association by the week ending June 25.\n\nTheir 58 points playing singles are combined with 15 percent of their doubles points and any bonus points for a 21,143rd ranking.\n\nThey were ranked 21,143rd the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"Tallahassee Sun"	"https://tallahasseesun.com/stories/628240741-tallahassee-tennis-player-daniel-duan-ranks-in-boys-14-singles-bracket-by-week-ending-june-25"	"Mon, 11 Jul 2022 08:53:01 -0500"	1657543981	1657587127	"Metric Media"	"Florida"	"IP_Address_17"
"westmorelandreview--2022-03-13--Brady Johnson ranks 5,789th in Boys’ 16 bracket in week ending March 5"	2022-03-13	"westmorelandreview"	"Brady Johnson ranks 5,789th in Boys’ 16 bracket in week ending March 5"	"Irwin tennis player Brady Johnson is ranked 5,789th in the junior Boys’ 16 category of the United States Tennis Association in the week ending March 5.\n\nThey had 86 total points, split between 86 single points and any double points. USTA rankings are determined by adding 100 percent of singles points and 15 percent of doubles points plus any bonus points earned.\n\nThey were ranked 5,890th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"Westmoreland Review"	"https://westmorelandreview.com/stories/621494055-brady-johnson-ranks-5-789th-in-boys-16-bracket-in-week-ending-march-5"	"Sun, 13 Mar 2022 09:20:42 -0500"	1647177642	1647219385	"Metric Media"	"Pennsylvania"	"IP_Address_17"
